,BEGDATE,COUNTY,DIR,PEAKHR,SITE,TRUCKS,TYPE,PEAKVOL,Price,Row Count,Row Count - TrafficCounts.txt,TOTVOL,late night,early morning,morning,afternoon,evening,night,late_night_median,early_morning_median,morning_median,afternoon_median,evening_median,night_median
205,21-01-2016,77,E,18,299,,N,633,0.55,1,1,6250,95,1001,1297,1518,1822,517,517,2453,4876,5346,5117,2118
206,21-01-2016,77,E,17,197,,N,1794,2,1,1,23476,343,3054,5754,6111,6096,2118,517,2453,4876,5346,5117,2118
207,21-01-2016,77,E,18,343,,N,5875,0.5,1,1,74992,1923,9396,17162,17886,20207,8418,517,2453,4876,5346,5117,2118
208,21-01-2016,77,N,18,102,,N,1749,0.82,1,1,19846,313,1842,4122,5638,5837,2094,517,2453,4876,5346,5117,2118
209,22-01-2016,75,E,8,38,,N,1593,1.5,1,1,19456,267,3458,4900,4688,4600,1543,517,2453,4876,5346,5117,2118
210,22-01-2016,75,E,18,104,,N,1191,0.28,1,1,13800,320,1632,2560,3463,3954,1871,517,2453,4876,5346,5117,2118
211,22-01-2016,75,E,17,336,,N,2007,1.64,1,1,23809,713,2214,5551,6014,6556,2761,517,2453,4876,5346,5117,2118
212,22-01-2016,75,E,18,130,,N,6017,1.3,1,1,85402,3529,9457,18236,19639,21021,13520,517,2453,4876,5346,5117,2118
213,22-01-2016,75,N,9,175,,N,1429,1.09,1,1,21098,564,3021,5259,5226,4959,2069,517,2453,4876,5346,5117,2118
214,22-01-2016,75,N,18,154,,N,2246,1.37,1,1,29322,1280,3043,5659,7056,7671,4613,517,2453,4876,5346,5117,2118
215,22-01-2016,77,E,18,299,,N,558,0.55,1,1,6183,109,950,1240,1531,1711,642,517,2453,4876,5346,5117,2118
216,22-01-2016,77,E,8,197,,N,1799,2,1,1,23569,432,3336,5669,5922,5821,2389,517,2453,4876,5346,5117,2118
217,22-01-2016,77,E,17,343,,N,5613,0.5,1,1,73065,2177,7554,16635,17761,19258,9680,517,2453,4876,5346,5117,2118
218,22-01-2016,77,N,18,102,,N,1818,0.82,1,1,21514,379,1917,4451,5936,6310,2521,517,2453,4876,5346,5117,2118
219,23-01-2016,75,E,13,38,,N,1352,1.5,1,1,16319,361,1256,4247,5064,3927,1464,517,2453,4876,5346,5117,2118
220,23-01-2016,75,E,17,104,,N,913,0.28,1,1,12428,531,730,2520,3476,3135,2036,517,2453,4876,5346,5117,2118
221,23-01-2016,75,E,12,336,,N,1603,1.64,1,1,21474,851,1431,5014,5295,5098,3785,517,2453,4876,5346,5117,2118
222,23-01-2016,75,E,18,130,,N,4870,1.3,1,1,76480,4459,5346,16787,18151,17839,13898,517,2453,4876,5346,5117,2118
223,23-01-2016,75,N,15,175,,N,1142,1.09,1,1,15337,653,1235,3571,4366,3763,1749,517,2453,4876,5346,5117,2118
224,23-01-2016,75,N,18,154,,N,1608,1.37,1,1,22559,1332,1640,3974,6052,5718,3843,517,2453,4876,5346,5117,2118
225,23-01-2016,77,E,18,299,,N,385,0.55,1,1,4804,149,380,1100,1400,1220,555,517,2453,4876,5346,5117,2118
226,23-01-2016,77,E,15,197,,N,1411,2,1,1,18282,594,1155,4313,5278,4517,2425,517,2453,4876,5346,5117,2118
227,23-01-2016,77,E,17,343,,N,4450,0.5,1,1,64310,3115,4252,12966,16736,16007,11234,517,2453,4876,5346,5117,2118
228,23-01-2016,77,N,13,102,,N,1379,0.82,1,1,17123,564,775,3747,5366,4609,2062,517,2453,4876,5346,5117,2118
229,24-01-2016,75,E,14,38,,N,1260,1.5,1,1,13353,384,843,3373,4435,3236,1082,517,2453,4876,5346,5117,2118
230,24-01-2016,75,E,18,104,,N,933,0.28,1,1,10836,497,458,1980,3450,3278,1173,517,2453,4876,5346,5117,2118
231,24-01-2016,75,E,12,336,,N,1497,1.64,1,1,17779,788,835,4278,4990,4528,2360,517,2453,4876,5346,5117,2118
232,24-01-2016,75,E,18,130,,N,5198,1.3,1,1,78264,4846,4303,17158,19962,19498,12497,517,2453,4876,5346,5117,2118
233,24-01-2016,75,N,13,175,,N,1072,1.09,1,1,12334,565,724,2707,3956,3170,1212,517,2453,4876,5346,5117,2118
234,24-01-2016,75,N,14,154,,N,1480,1.37,1,1,20111,1170,1279,3296,5567,5272,3527,517,2453,4876,5346,5117,2118
235,24-01-2016,77,E,16,299,,N,416,0.55,1,1,4614,127,271,979,1601,1220,416,517,2453,4876,5346,5117,2118
236,24-01-2016,77,E,15,197,,N,1138,2,1,1,13483,553,561,2918,4429,3542,1480,517,2453,4876,5346,5117,2118
237,24-01-2016,77,E,15,343,,N,4062,0.5,1,1,54333,3132,3017,11093,16098,13903,7090,517,2453,4876,5346,5117,2118
238,24-01-2016,77,N,15,102,,N,1190,0.82,1,1,12872,461,472,2540,4451,3544,1404,517,2453,4876,5346,5117,2118
239,25-01-2016,75,E,8,38,,N,1629,1.5,1,1,18805,274,3502,4685,4811,4344,1189,517,2453,4876,5346,5117,2118
240,25-01-2016,75,E,18,104,,A,1214,0.28,1,1,12725,263,1851,2404,3051,3893,1263,517,2453,4876,5346,5117,2118
241,25-01-2016,75,E,18,336,,N,1981,1.64,1,1,22006,679,2612,5451,5045,6084,2135,517,2453,4876,5346,5117,2118
242,25-01-2016,75,E,9,130,,N,5255,1.3,1,1,79635,3568,10922,20130,16974,17408,10633,517,2453,4876,5346,5117,2118
243,25-01-2016,75,N,8,175,,N,1479,1.09,1,1,20322,422,3123,5184,5344,4806,1443,517,2453,4876,5346,5117,2118
244,25-01-2016,75,N,18,154,,N,2207,1.37,1,1,28342,1053,3164,5566,6954,7541,4064,517,2453,4876,5346,5117,2118
245,25-01-2016,77,E,18,299,,N,621,0.55,1,1,6006,75,1001,1212,1471,1744,503,517,2453,4876,5346,5117,2118
246,25-01-2016,77,E,9,197,,N,1722,2,1,1,22743,318,3024,5735,5995,5873,1798,517,2453,4876,5346,5117,2118
247,25-01-2016,77,E,18,343,,N,5722,0.5,1,1,72162,1882,9474,16809,16976,19917,7104,517,2453,4876,5346,5117,2118
248,25-01-2016,77,N,18,102,,N,1737,0.82,1,1,19345,263,1813,4092,5764,5608,1805,517,2453,4876,5346,5117,2118
249,26-01-2016,75,E,8,38,,N,1665,1.5,1,1,19093,252,3595,4862,4702,4501,1181,517,2453,4876,5346,5117,2118
250,26-01-2016,75,E,19,104,,N,1322,0.28,1,1,13437,227,1845,2488,2927,4484,1466,517,2453,4876,5346,5117,2118
251,26-01-2016,75,E,19,336,,A,2370,1.64,1,1,20454,629,2465,4973,4901,5325,2161,517,2453,4876,5346,5117,2118
252,26-01-2016,75,E,18,130,,N,5844,1.3,1,1,77939,3142,10276,19622,15814,18237,10848,517,2453,4876,5346,5117,2118
253,26-01-2016,75,N,9,175,,N,1530,1.09,1,1,21140,504,3146,5307,5459,5022,1702,517,2453,4876,5346,5117,2118
254,26-01-2016,75,N,18,154,,N,2333,1.37,1,1,27817,1076,3139,5484,6811,7619,3688,517,2453,4876,5346,5117,2118
255,26-01-2016,77,E,18,299,,N,652,0.55,1,1,5806,75,991,1163,1308,1865,404,517,2453,4876,5346,5117,2118
256,26-01-2016,77,E,18,197,,N,1746,2,1,1,23216,307,3118,5837,6011,5905,2038,517,2453,4876,5346,5117,2118
257,26-01-2016,77,E,18,343,,N,5833,0.5,1,1,73259,1723,9524,16881,17584,20029,7518,517,2453,4876,5346,5117,2118
258,26-01-2016,77,N,18,102,,N,1659,0.82,1,1,19327,304,1845,4104,5639,5543,1892,517,2453,4876,5346,5117,2118
259,27-01-2016,75,E,8,38,,N,1590,1.5,1,1,18171,276,3454,4677,4628,3979,1157,517,2453,4876,5346,5117,2118
260,27-01-2016,75,E,18,104,,N,1064,0.28,1,1,12162,287,1654,2302,2973,3565,1381,517,2453,4876,5346,5117,2118
261,27-01-2016,75,E,18,336,,N,1818,1.64,1,1,19194,559,1828,4470,4542,5781,2014,517,2453,4876,5346,5117,2118
262,27-01-2016,75,E,18,130,,N,5622,1.3,1,1,77677,3300,9376,17972,18757,18624,9648,517,2453,4876,5346,5117,2118
263,27-01-2016,75,N,18,175,,N,1447,1.09,1,1,20013,546,2919,5076,5231,4709,1532,517,2453,4876,5346,5117,2118
264,27-01-2016,75,N,18,154,,N,2182,1.37,1,1,26398,975,2852,5366,6357,7214,3634,517,2453,4876,5346,5117,2118
265,27-01-2016,77,E,18,299,,N,576,0.55,1,1,5498,92,865,1216,1282,1645,398,517,2453,4876,5346,5117,2118
266,27-01-2016,77,E,18,197,,N,1675,2,1,1,21996,373,2775,5337,5973,5708,1830,517,2453,4876,5346,5117,2118
267,27-01-2016,77,E,17,343,,N,5488,0.5,1,1,68414,1965,8095,15510,16575,18801,7468,517,2453,4876,5346,5117,2118
268,27-01-2016,77,N,18,102,,N,1599,0.82,1,1,18829,276,1738,4052,5577,5351,1835,517,2453,4876,5346,5117,2118
269,28-01-2016,75,E,8,38,,N,1639,1.5,1,1,18350,253,3583,4681,4618,3999,1216,517,2453,4876,5346,5117,2118
270,28-01-2016,75,E,18,104,,N,1130,0.28,1,1,12567,238,1688,2443,2956,3741,1501,517,2453,4876,5346,5117,2118
271,28-01-2016,75,E,18,336,,N,1805,1.64,1,1,21666,657,2213,4947,5050,6271,2528,517,2453,4876,5346,5117,2118
272,28-01-2016,75,E,17,130,,N,4909,1.3,1,1,78042,3001,10455,18696,18456,17088,10346,517,2453,4876,5346,5117,2118
273,28-01-2016,75,N,9,175,,A,1410,1.09,1,1,19866,515,3029,5001,4923,4770,1628,517,2453,4876,5346,5117,2118
274,28-01-2016,75,N,18,154,,N,2115,1.37,1,1,27662,1067,3113,5447,6801,7336,3898,517,2453,4876,5346,5117,2118
275,28-01-2016,77,E,18,299,,N,593,0.55,1,1,5860,100,975,1115,1463,1734,473,517,2453,4876,5346,5117,2118
276,28-01-2016,77,E,18,197,,N,1749,2,1,1,22325,368,2989,5574,5643,5769,1982,517,2453,4876,5346,5117,2118
277,28-01-2016,77,E,9,343,,N,4888,0.5,1,1,68536,1902,9107,16288,16108,17186,7945,517,2453,4876,5346,5117,2118
278,28-01-2016,77,N,18,102,,N,1676,0.82,1,1,19287,280,1835,4196,5600,5427,1949,517,2453,4876,5346,5117,2118
279,29-01-2016,75,E,8,38,,N,1615,1.5,1,1,20901,288,3480,5180,5208,5070,1675,517,2453,4876,5346,5117,2118
280,29-01-2016,75,E,17,104,,A,1307,0.28,1,1,15004,562,1685,2773,3658,4409,1917,517,2453,4876,5346,5117,2118
281,29-01-2016,75,E,17,336,,N,2404,1.64,1,1,26174,704,2278,5815,6378,7788,3211,517,2453,4876,5346,5117,2118
282,29-01-2016,75,E,17,130,,N,5916,1.3,1,1,88546,3321,10510,19471,19938,20825,14481,517,2453,4876,5346,5117,2118
283,29-01-2016,75,N,9,175,,N,1451,1.09,1,1,21558,535,3035,5432,5363,5095,2098,517,2453,4876,5346,5117,2118
284,29-01-2016,75,N,18,154,,N,2292,1.37,1,1,30682,1184,3129,5677,7413,8269,5010,517,2453,4876,5346,5117,2118
285,29-01-2016,77,E,18,299,,N,652,0.55,1,1,6794,123,1027,1257,1648,1982,757,517,2453,4876,5346,5117,2118
286,29-01-2016,77,E,17,197,,N,1719,2,1,1,24902,408,3197,5890,6566,6204,2637,517,2453,4876,5346,5117,2118
287,29-01-2016,77,E,17,343,,N,5750,0.5,1,1,80527,2053,9391,17811,19679,20602,10991,517,2453,4876,5346,5117,2118
288,29-01-2016,77,N,18,102,,B,1834,0.82,1,1,17946,359,1886,4500,6327,4841,33,517,2453,4876,5346,5117,2118
289,30-01-2016,75,E,12,38,,N,1424,1.5,1,1,17456,427,1385,4727,5131,4134,1652,517,2453,4876,5346,5117,2118
290,30-01-2016,75,E,17,104,,N,1008,0.28,1,1,13187,502,880,2865,3744,3357,1839,517,2453,4876,5346,5117,2118
291,30-01-2016,75,E,12,336,,N,1750,1.64,1,1,23151,851,1553,5583,5860,5859,3445,517,2453,4876,5346,5117,2118
292,30-01-2016,75,E,16,130,,N,5536,1.3,1,1,84185,4762,6158,19441,20479,17842,15503,517,2453,4876,5346,5117,2118
293,30-01-2016,75,N,12,175,,N,1167,1.09,1,1,15946,708,1220,3805,4310,4019,1884,517,2453,4876,5346,5117,2118
294,30-01-2016,75,N,18,154,,N,1630,1.37,1,1,24049,1301,1866,4327,6220,6067,4268,517,2453,4876,5346,5117,2118
295,30-01-2016,77,E,16,299,,N,430,0.55,1,1,5649,145,507,1267,1685,1421,624,517,2453,4876,5346,5117,2118
296,30-01-2016,77,E,16,197,,A,1987,2,1,1,20150,563,1341,4643,6083,5030,2490,517,2453,4876,5346,5117,2118
297,30-01-2016,77,E,14,343,,A,4883,0.5,1,1,66852,3401,4946,15164,15745,16498,11098,517,2453,4876,5346,5117,2118
298,30-01-2016,77,N,17,102,,B,1555,0.82,1,1,18286,277,801,4116,5624,5078,2390,517,2453,4876,5346,5117,2118
299,31-01-2016,75,E,14,38,,N,1271,1.5,1,1,14052,327,892,3528,4660,3421,1224,517,2453,4876,5346,5117,2118
300,31-01-2016,75,E,17,104,,N,926,0.28,1,1,11436,537,643,2318,3376,3280,1282,517,2453,4876,5346,5117,2118
301,31-01-2016,75,E,12,336,,N,1818,1.64,1,1,21957,895,1092,5091,5939,6087,2853,517,2453,4876,5346,5117,2118
302,31-01-2016,75,E,17,130,,A,5643,1.3,1,1,80192,5863,4569,18036,18968,20810,11946,517,2453,4876,5346,5117,2118
303,31-01-2016,75,N,13,175,,N,1183,1.09,1,1,12681,619,741,2796,4099,3190,1236,517,2453,4876,5346,5117,2118
304,31-01-2016,75,N,15,154,,N,1550,1.37,1,1,21709,1187,1428,3525,5819,5732,4018,517,2453,4876,5346,5117,2118
305,31-01-2016,77,E,16,299,,A,478,0.55,1,1,5143,152,333,1188,1667,1333,470,517,2453,4876,5346,5117,2118
306,31-01-2016,77,E,14,197,,N,1263,2,1,1,14858,681,683,3277,4745,3888,1584,517,2453,4876,5346,5117,2118
307,31-01-2016,77,E,14,343,,A,4450,0.5,1,1,59698,3552,3369,12382,17221,15435,7739,517,2453,4876,5346,5117,2118
308,31-01-2016,77,N,15,102,,N,1203,0.82,1,1,14010,562,560,2796,4641,3912,1539,517,2453,4876,5346,5117,2118
309,1/2/2016,75,E,17,104,,N,1140,0.28,1,1,12782,234,1860,2477,3157,3846,1208,517,2453,4876,5346,5117,2118
310,1/2/2016,75,E,8,38,,N,1617,1.5,1,1,19871,315,3603,5184,4944,4622,1203,517,2453,4876,5346,5117,2118
311,1/2/2016,75,E,18,336,,N,1972,1.64,1,1,22561,609,2635,5879,5243,6120,2075,517,2453,4876,5346,5117,2118
312,1/2/2016,75,E,9,130,,N,5431,1.3,1,1,76682,3398,11367,18821,16245,16900,9951,517,2453,4876,5346,5117,2118
313,1/2/2016,75,N,8,175,,N,1492,1.09,1,1,20308,391,3100,5236,5277,4783,1521,517,2453,4876,5346,5117,2118
314,1/2/2016,75,N,18,154,,N,2236,1.37,1,1,28098,1018,3402,5572,6924,7431,3751,517,2453,4876,5346,5117,2118
315,1/2/2016,77,E,18,299,,N,691,0.55,1,1,6361,94,1138,1332,1458,1835,504,517,2453,4876,5346,5117,2118
316,1/2/2016,77,E,18,197,,N,1799,2,1,1,22910,306,3086,5678,6060,5944,1836,517,2453,4876,5346,5117,2118
317,1/2/2016,77,E,18,343,,N,5685,0.5,1,1,72655,1822,9703,17200,17528,19500,6902,517,2453,4876,5346,5117,2118
318,1/2/2016,77,N,18,102,,N,1758,0.82,1,1,20580,316,1886,4614,5906,5866,1992,517,2453,4876,5346,5117,2118
319,2/2/2016,75,E,17,104,,N,1085,0.28,1,1,12989,216,1882,2536,3047,3832,1476,517,2453,4876,5346,5117,2118
320,2/2/2016,75,E,8,38,,N,1681,1.5,1,1,19138,257,3645,5064,4789,4099,1284,517,2453,4876,5346,5117,2118
321,2/2/2016,75,E,18,336,,N,1960,1.64,1,1,21450,453,2420,5252,4943,6114,2268,517,2453,4876,5346,5117,2118
322,2/2/2016,75,E,18,130,,N,5779,1.3,1,1,79228,3100,9746,17691,18574,19523,10594,517,2453,4876,5346,5117,2118
323,2/2/2016,75,N,18,175,,N,1457,1.09,1,1,21046,519,3083,5237,5504,4952,1751,517,2453,4876,5346,5117,2118
324,2/2/2016,75,N,18,154,,N,2254,1.37,1,1,27594,879,3115,5534,6858,7474,3734,517,2453,4876,5346,5117,2118
325,2/2/2016,77,E,18,299,,N,615,0.55,1,1,5944,97,1045,1313,1281,1777,431,517,2453,4876,5346,5117,2118
326,2/2/2016,77,E,18,197,,N,1741,2,1,1,23644,325,3234,5737,6241,6084,2023,517,2453,4876,5346,5117,2118
327,2/2/2016,77,E,18,343,,N,5796,0.5,1,1,72581,1815,8164,17278,17532,19768,8024,517,2453,4876,5346,5117,2118
328,2/2/2016,77,N,18,102,,N,1755,0.82,1,1,20170,289,1902,4313,5777,5915,1974,517,2453,4876,5346,5117,2118
329,3/2/2016,75,E,8,38,,N,1662,1.5,1,1,20133,295,3675,5078,5021,4674,1390,517,2453,4876,5346,5117,2118
330,3/2/2016,75,E,18,104,,N,1114,0.28,1,1,13465,261,1869,2629,3310,3805,1591,517,2453,4876,5346,5117,2118
331,3/2/2016,75,E,18,336,,N,2010,1.64,1,1,21872,577,2424,5229,5049,6360,2233,517,2453,4876,5346,5117,2118
332,3/2/2016,75,E,18,130,,N,5802,1.3,1,1,83605,3013,10901,20216,18916,19094,11465,517,2453,4876,5346,5117,2118
333,3/2/2016,75,N,8,175,,N,1465,1.09,1,1,20955,507,3166,5156,5427,4904,1795,517,2453,4876,5346,5117,2118
334,3/2/2016,75,N,18,154,,N,2316,1.37,1,1,28203,905,3162,5662,6922,7685,3867,517,2453,4876,5346,5117,2118
335,3/2/2016,77,E,18,299,,N,655,0.55,1,1,6059,92,1055,1180,1413,1867,452,517,2453,4876,5346,5117,2118
336,3/2/2016,77,E,18,197,,N,1714,2,1,1,24026,368,3217,5812,6340,6196,2093,517,2453,4876,5346,5117,2118
337,3/2/2016,77,E,18,343,,N,5757,0.5,1,1,74317,1899,9586,17462,17454,19899,8017,517,2453,4876,5346,5117,2118
338,3/2/2016,77,N,18,102,,N,1697,0.82,1,1,20997,330,1916,4478,6167,5939,2167,517,2453,4876,5346,5117,2118
339,4/2/2016,75,E,8,38,,N,1675,1.5,1,1,19288,321,3687,5039,4832,4170,1239,517,2453,4876,5346,5117,2118
340,4/2/2016,75,E,18,104,,N,1175,0.28,1,1,13314,288,1843,2571,3191,3952,1469,517,2453,4876,5346,5117,2118
341,4/2/2016,75,E,18,336,,N,2001,1.64,1,1,22787,608,2420,5476,5574,6286,2423,517,2453,4876,5346,5117,2118
342,4/2/2016,75,E,17,130,,N,5778,1.3,1,1,85163,3214,11125,20523,19947,19826,10528,517,2453,4876,5346,5117,2118
343,4/2/2016,75,N,8,175,,N,1509,1.09,1,1,20659,500,3204,5276,5340,4670,1669,517,2453,4876,5346,5117,2118
344,4/2/2016,75,N,18,154,,N,2242,1.37,1,1,28376,1061,3241,5470,6940,7579,4085,517,2453,4876,5346,5117,2118
345,4/2/2016,77,E,18,299,,N,586,0.55,1,1,6251,100,1060,1258,1550,1738,545,517,2453,4876,5346,5117,2118
346,4/2/2016,77,E,17,197,,N,1708,2,1,1,23350,376,3149,5863,6161,5887,1914,517,2453,4876,5346,5117,2118
347,4/2/2016,77,E,18,343,,N,5266,0.5,1,1,72419,2030,9583,17290,17724,18222,7570,517,2453,4876,5346,5117,2118
348,4/2/2016,77,N,18,102,,N,1706,0.82,1,1,20274,319,1916,4424,5931,5712,1972,517,2453,4876,5346,5117,2118
349,5/2/2016,75,E,8,38,,N,1608,1.5,1,1,21091,288,3540,5309,5256,4942,1756,517,2453,4876,5346,5117,2118
350,5/2/2016,75,E,17,104,,N,1250,0.28,1,1,14892,286,1852,2676,3740,4284,2054,517,2453,4876,5346,5117,2118
351,5/2/2016,75,E,18,336,,S,2247,1.64,1,1,27155,655,3355,5916,6470,7412,3347,517,2453,4876,5346,5117,2118
352,5/2/2016,75,E,9,130,,N,5180,1.3,1,1,86722,3216,10076,20543,18710,19723,14454,517,2453,4876,5346,5117,2118
353,5/2/2016,75,N,9,175,,N,1497,1.09,1,1,21451,553,3147,5479,5203,4993,2076,517,2453,4876,5346,5117,2118
354,5/2/2016,75,N,18,154,,N,2233,1.37,1,1,30279,1092,3114,5773,7519,8049,4732,517,2453,4876,5346,5117,2118
355,5/2/2016,77,E,18,299,,N,654,0.55,1,1,6818,110,1043,1279,1685,2036,665,517,2453,4876,5346,5117,2118
356,5/2/2016,77,E,18,197,,N,1734,2,1,1,24788,386,3167,5939,6574,6136,2586,517,2453,4876,5346,5117,2118
357,5/2/2016,77,E,17,343,,N,5728,0.5,1,1,78678,2057,9385,17137,19288,20291,10520,517,2453,4876,5346,5117,2118
358,5/2/2016,77,N,18,102,,N,1868,0.82,1,1,22532,344,1902,4611,6424,6506,2745,517,2453,4876,5346,5117,2118
359,6/2/2016,75,E,13,38,,N,1474,1.5,1,1,16660,430,1317,4694,5079,3651,1489,517,2453,4876,5346,5117,2118
360,6/2/2016,75,E,14,104,,N,987,0.28,1,1,12582,503,832,2956,3670,3086,1535,517,2453,4876,5346,5117,2118
361,6/2/2016,75,E,12,336,,N,1807,1.64,1,1,23041,940,1594,5883,6149,5370,3105,517,2453,4876,5346,5117,2118
362,6/2/2016,75,E,11,130,,N,5200,1.3,1,1,77800,4726,5795,18922,19163,16567,12627,517,2453,4876,5346,5117,2118
363,6/2/2016,75,N,13,175,,N,1185,1.09,1,1,15204,648,1259,3746,4379,3582,1590,517,2453,4876,5346,5117,2118
364,6/2/2016,75,N,15,154,,N,1585,1.37,1,1,23219,1318,1762,4405,6120,5608,4006,517,2453,4876,5346,5117,2118
365,6/2/2016,77,E,15,299,,N,424,0.55,1,1,5113,131,427,1244,1568,1219,524,517,2453,4876,5346,5117,2118
366,6/2/2016,77,E,14,197,,N,1364,2,1,1,18044,562,1247,4593,5148,4256,2238,517,2453,4876,5346,5117,2118
367,6/2/2016,77,E,13,343,,N,4281,0.5,1,1,62658,3119,4613,14127,16433,14814,9552,517,2453,4876,5346,5117,2118
368,6/2/2016,77,N,13,102,,N,1459,0.82,1,1,17540,556,830,4160,5554,4376,2064,517,2453,4876,5346,5117,2118
369,7/2/2016,75,E,14,38,,S,1264,1.5,1,1,13996,324,826,3547,4598,3114,1587,517,2453,4876,5346,5117,2118
370,7/2/2016,75,E,15,104,,S,973,0.28,1,1,10664,366,484,2041,3574,2904,1295,517,2453,4876,5346,5117,2118
371,7/2/2016,75,E,12,336,,S,1607,1.64,1,1,18672,823,986,4504,5355,4772,2232,517,2453,4876,5346,5117,2118
372,7/2/2016,75,E,12,130,,S,5044,1.3,1,1,70934,4639,4256,16813,17906,16230,11090,517,2453,4876,5346,5117,2118
373,7/2/2016,75,N,13,175,,S,1110,1.09,1,1,12559,518,745,2876,4077,2859,1484,517,2453,4876,5346,5117,2118
374,7/2/2016,75,N,15,154,,S,1538,1.37,1,1,20873,1216,1350,3463,5735,5466,3643,517,2453,4876,5346,5117,2118
375,7/2/2016,77,E,15,299,,S,436,0.55,1,1,4637,147,310,895,1617,1167,501,517,2453,4876,5346,5117,2118
376,7/2/2016,77,E,13,197,,S,1175,2,1,1,14461,529,620,3094,4578,3771,1869,517,2453,4876,5346,5117,2118
377,7/2/2016,77,E,16,343,,S,4188,0.5,1,1,53413,2861,3049,10590,16083,13736,7094,517,2453,4876,5346,5117,2118
378,7/2/2016,77,N,14,102,,N,1259,0.82,1,1,13678,511,521,2725,4680,3737,1504,517,2453,4876,5346,5117,2118
379,8/2/2016,75,E,8,38,,N,1663,1.5,1,1,19337,299,3537,4939,4904,4493,1165,517,2453,4876,5346,5117,2118
380,8/2/2016,75,E,17,104,,N,1154,0.28,1,1,12903,252,1803,2626,3128,3828,1266,517,2453,4876,5346,5117,2118
381,8/2/2016,75,E,18,336,,N,1859,1.64,1,1,22358,510,2641,5957,5124,5940,2186,517,2453,4876,5346,5117,2118
382,8/2/2016,75,E,17,130,,N,5536,1.3,1,1,79747,3476,9451,18565,18761,18979,10515,517,2453,4876,5346,5117,2118
383,8/2/2016,75,N,18,175,,N,1442,1.09,1,1,20088,425,2928,5006,5416,4853,1460,517,2453,4876,5346,5117,2118
384,8/2/2016,75,N,18,154,,N,2128,1.37,1,1,27395,865,3149,5447,6805,7278,3851,517,2453,4876,5346,5117,2118
385,8/2/2016,77,E,18,299,,N,631,0.55,1,1,6172,112,1038,1288,1483,1781,470,517,2453,4876,5346,5117,2118
386,8/2/2016,77,E,18,197,,N,1763,2,1,1,22835,368,3056,5711,5965,5927,1808,517,2453,4876,5346,5117,2118
387,8/2/2016,77,E,18,343,,N,5712,0.5,1,1,72238,1854,9362,17151,17433,19203,7235,517,2453,4876,5346,5117,2118
388,8/2/2016,77,N,18,102,,N,1732,0.82,1,1,19616,299,1783,4155,5885,5672,1822,517,2453,4876,5346,5117,2118
389,9/2/2016,75,E,8,38,,N,1700,1.5,1,1,19430,250,3627,4912,4929,4511,1201,517,2453,4876,5346,5117,2118
390,9/2/2016,75,E,18,104,,N,1225,0.28,1,1,13375,227,1824,2751,3128,3997,1448,517,2453,4876,5346,5117,2118
391,9/2/2016,75,E,18,336,,N,2009,1.64,1,1,21162,576,2387,4669,5042,6291,2197,517,2453,4876,5346,5117,2118
392,9/2/2016,75,E,17,130,,N,5731,1.3,1,1,82707,3357,10672,19013,20513,18455,10697,517,2453,4876,5346,5117,2118
393,9/2/2016,75,N,8,175,,N,1485,1.09,1,1,20676,461,3170,5097,5350,4975,1623,517,2453,4876,5346,5117,2118
394,9/2/2016,75,N,18,154,,N,2296,1.37,1,1,27761,1025,3047,5266,6957,7691,3775,517,2453,4876,5346,5117,2118
395,9/2/2016,77,E,18,299,,N,625,0.55,1,1,5750,79,1001,1143,1381,1728,418,517,2453,4876,5346,5117,2118
396,9/2/2016,77,E,17,197,,N,1750,2,1,1,23196,342,3119,5653,6058,6024,2000,517,2453,4876,5346,5117,2118
397,9/2/2016,77,E,17,343,,N,5825,0.5,1,1,73094,1831,9381,16887,17560,19783,7652,517,2453,4876,5346,5117,2118
398,9/2/2016,77,N,18,102,,N,1760,0.82,1,1,20039,287,1868,4309,5682,5932,1961,517,2453,4876,5346,5117,2118
399,10/2/2016,75,E,17,104,,N,1142,0.28,1,1,13312,228,1818,2459,3195,3948,1664,517,2453,4876,5346,5117,2118
400,10/2/2016,75,E,8,38,,N,1668,1.5,1,1,20133,272,3644,5107,5166,4642,1302,517,2453,4876,5346,5117,2118
401,10/2/2016,75,E,18,336,,N,1962,1.64,1,1,22015,609,2339,5088,5095,6330,2554,517,2453,4876,5346,5117,2118
402,10/2/2016,75,E,16,130,,N,5224,1.3,1,1,81360,3312,9738,19831,19801,17677,11001,517,2453,4876,5346,5117,2118
403,10/2/2016,75,N,9,175,,N,1477,1.09,1,1,20970,530,3138,5328,5295,4975,1704,517,2453,4876,5346,5117,2118
404,10/2/2016,75,N,18,154,,N,2346,1.37,1,1,28894,1014,3134,5574,7077,8107,3988,517,2453,4876,5346,5117,2118
405,10/2/2016,77,E,17,299,,N,601,0.55,1,1,6048,80,1009,1170,1416,1881,492,517,2453,4876,5346,5117,2118
406,10/2/2016,77,E,18,197,,N,1824,2,1,1,23912,338,3132,5759,6238,6331,2114,517,2453,4876,5346,5117,2118
407,10/2/2016,77,E,17,343,,N,5616,0.5,1,1,74048,1892,9476,16986,17922,19526,8246,517,2453,4876,5346,5117,2118
408,10/2/2016,77,N,18,102,,N,1774,0.82,1,1,21252,292,1923,4400,6211,6189,2237,517,2453,4876,5346,5117,2118
